ID_epi,tiempo_entrada,tiempo_salida,texto,episodio,temporada
444,00:32:36.416,00:32:38.956,"Bueno, para eso tendríamos que casarnos primero.",5,3
445,00:32:39.416,00:32:42.536,"Ya vivo con tu madre, casarme contigo tampoco me parece tanto problema.",5,3
446,00:32:42.625,00:32:43.625,¿Perdona?,5,3
447,00:32:45.041,00:32:47.131,- ¿Qué mierda ha sido eso? - Perdona.,5,3
448,00:32:47.208,00:32:51.958,"¿Que casarte conmigo no supone problema? ¿Qué es, la petición de mano de un cagón?",5,3
449,00:32:52.041,00:32:54.671,¿Que la tira así de medio refilón y esconde la mano?,5,3
450,00:32:54.750,00:32:56.250,"- Era un comentario. - Mira, déjalo.",5,3
451,00:32:56.333,00:32:58.213,"Déjalo, porque lo estás arreglando.",5,3
452,00:32:59.000,00:33:00.170,"Llama a Marsella, anda.",5,3
453,00:33:01.708,00:33:02.538,Claro.,5,3
454,00:33:02.625,00:33:03.625,"Y oye,",5,3
455,00:33:04.458,00:33:05.878,"si te quieres casar conmigo,",5,3
456,00:33:07.333,00:33:09.043,haz el favor de pedírmelo bien.,5,3
457,00:33:12.208,00:33:13.828,"Busca un sitio para parar, anda.",5,3
458,00:33:49.666,00:33:51.786,- Inspectora. Es él.,5,3
459,00:34:03.875,00:34:04.875,Profesor.,5,3
460,00:34:07.208,00:34:10.578,¿Inspectora Sierra? ¡Qué alegría! Estaba deseando hablar con usted.,5,3
461,00:34:11.958,00:34:14.788,"Sí, ya sé que le gustan mucho las negociadoras de la policía.",5,3
462,00:34:15.666,00:34:17.746,¿No me va a preguntar qué llevo puesto?,5,3
463,00:34:18.416,00:34:19.786,Imagino que ropa premamá.,5,3
464,00:34:19.875,00:34:22.205,"Puf, qué antiguo es usted.",5,3
465,00:34:22.791,00:34:25.421,¿No será de esos hombres que lleva camiseta interior?,5,3
466,00:34:25.500,00:34:27.460,"Pues la verdad es que sí, pero...",5,3
467,00:34:29.166,00:34:31.826,"Inspectora, lo clásico es imperecedero. ¿No le parece?",5,3
468,00:34:32.500,00:34:36.130,"Además, una camiseta interior te puede quedar como a Pablo Escobar,",5,3
469,00:34:36.541,00:34:38.961,o como a Marlon Brando en Un tranvía llamado deseo.,5,3
470,00:34:40.500,00:34:41.420,Touché.,5,3
471,00:34:41.500,00:34:43.210,"Dígame, entonces.",5,3
472,00:34:43.291,00:34:45.631,¿Se ha grabado alguna vez haciendo el amor?,5,3
473,00:34:47.083,00:34:48.173,Déjeme pensar...,5,3
474,00:34:51.000,00:34:52.670,"No, la verdad es que no.",5,3
475,00:34:54.041,00:34:57.421,"Imagino que siempre me ha dado reparo, soy un hombre tímido, ¿sabe?",5,3
476,00:34:57.500,00:34:59.130,"En ese caso, puedo ayudarle yo.",5,3
477,00:35:00.000,00:35:01.170,¡Raquel!,5,3
478,00:35:03.708,00:35:04.918,"Me estás escuchando, ¿verdad?",5,3
479,00:35:05.416,00:35:06.416,¿Raquel?,5,3
480,00:35:09.208,00:35:11.538,"Hola, Alicia. Cuánto tiempo.",5,3
481,00:35:11.625,00:35:13.165,"Cuánto tiempo, sí.",5,3
482,00:35:13.250,00:35:16.380,Me llama la atención que tu Profesor tenga reparos en pedirte,5,3
483,00:35:16.458,00:35:17.618,que os grabéis teniendo sexo.,5,3
484,00:35:17.666,00:35:19.786,"Lo hiciste el segundo año de academia,",5,3
485,00:35:19.875,00:35:22.665,con Ortigosa. Joder.,5,3
486,00:35:23.958,00:35:25.538,"Alicia, me decepcionas.",5,3
487,00:35:25.625,00:35:26.955,"Mira,",5,3
488,00:35:27.041,00:35:29.041,te voy a contar lo que estás haciendo.,5,3
489,00:35:32.458,00:35:35.208,Estás intentando tomar el control de la conversación,5,3
490,00:35:35.291,00:35:39.501,"con talante agradable, para después soltar una bomba y tratar de dividirnos.",5,3
491,00:35:40.250,00:35:41.750,De primero de negociación.,5,3
492,00:35:41.833,00:35:44.583,Qué va. Solo me estaba distrayendo.,5,3
493,00:35:46.458,00:35:48.458,La bomba viene ahora.,5,3
494,00:35:50.458,00:35:54.248,"Como estáis catalogados como terroristas, he conseguido que la CIA,",5,3
495,00:35:54.333,00:35:57.423,la Europol y todo cristo esté buscando a tu madre y a tu hija.,5,3
496,00:35:58.250,00:35:59.500,"No sé dónde estarán,",5,3
497,00:36:00.375,00:36:03.955,"pero supongo que no os habréis escapado a Noruega,",5,3
498,00:36:05.208,00:36:08.788,sino a un país paradisiaco con una policía poco eficaz.,5,3
499,00:36:10.208,00:36:11.958,"El Sudeste Asiático, por ejemplo.",5,3
500,00:36:13.833,00:36:15.003,Yo haría lo mismo.,5,3
501,00:36:16.291,00:36:18.961,"Pero ¿sabes lo malo de esos países, Raquel?",5,3
502,00:36:19.750,00:36:20.830,"Dímelo tú, Alicia.",5,3
503,00:36:24.833,00:36:25.923,Las cárceles.,5,3
504,00:36:27.875,00:36:28.875,Puaj.,5,3
505,00:36:29.166,00:36:30.206,Qué repugnancia.,5,3
506,00:36:30.708,00:36:32.128,"Hacinamiento, infecciones,",5,3
507,00:36:32.500,00:36:35.040,"drogas, asesinatos...",5,3
508,00:36:35.125,00:36:37.325,"¡De todo, y tu madre ahí metida!",5,3
509,00:36:37.416,00:36:39.786,Con la edad y la confusión que tiene. ¿Y Paula?,5,3
510,00:36:40.416,00:36:41.626,"Ay, Paulita.",5,3
511,00:36:42.291,00:36:44.291,"Con lo que puedo retrasar yo una extradición,",5,3
512,00:36:44.375,00:36:47.745,"no me la imagino, llorando, bueno, sí me la imagino. Cada noche,",5,3
513,00:36:47.833,00:36:51.003,"en un orfanato, en Yakarta. Joder, pobrecita mía.",5,3
514,00:36:51.083,00:36:54.673,"Te felicito, Raquel. Te has lucido. Has ganado un pelele,",5,3
515,00:36:54.750,00:36:58.250,"que seguro que es de los de un polvo al mes, y has perdido una familia.",5,3
516,00:37:00.375,00:37:03.415,"Si me entregas al Profesor, las dejo en paz.",5,3
517,00:37:12.708,00:37:14.078,¿Por qué le has dicho eso?,5,3
518,00:37:14.166,00:37:17.416,"Porque esto es una partida de cartas, y me he marcado un órdago.",5,3
519,00:37:17.500,00:37:21.080,"¿Mm? Y ahora estarán un ratito jodidos. Y de eso va,",5,3
520,00:37:21.875,00:37:22.875,de joder.,5,3
521,00:37:47.750,00:37:48.750,Tranquilízate.,5,3
522,00:37:50.333,00:37:51.253,Se ha marcado un farol.,5,3
523,00:37:51.333,00:37:53.043,Has llamado tú y has perdido el control.,5,3
524,00:37:53.125,00:37:54.495,Tú me lo has quitado.,5,3
525,00:37:54.583,00:37:56.753,Te ha llevado a rebufo. Te ha manipulado.,5,3
526,00:37:56.833,00:37:57.673,¿Me ha manipulado?,5,3
527,00:37:57.750,00:38:00.420,- ¡Y tú sonriendo como un pelele! - ¡Te ha manipulado a ti!,5,3
528,00:38:01.291,00:38:03.961,Ha colgado y ni siquiera hemos jugado nuestras cartas.,5,3
529,00:38:07.833,00:38:10.213,Ha ido a por ti porque eres el punto más débil.,5,3
530,00:38:41.666,00:38:42.746,¡Mil leches!,5,3
531,00:38:43.833,00:38:45.753,- Dame agua. - ¿Cómo me has llamado?,5,3
532,00:38:47.791,00:38:48.791,Mil leches.,5,3
533,00:38:49.166,00:38:54.496,"Pero también puedo llamarte doner kebab, zíngara o ""vendemelones"".",5,3
534,00:38:56.958,00:38:59.668,¿Tú te crees que estás en situación de tocarme a mí las narices?,5,3
535,00:38:59.750,00:39:00.750,Ni ganas.,5,3
536,00:39:00.833,00:39:04.713,No me quiero ni imaginar los culos donde ha tenido que estar esa nariz.,5,3
537,00:39:09.541,00:39:11.251,"Gandía, ¿verdad?",5,3
538,00:39:20.208,00:39:23.458,¿Me parece a mí o percibo cierta negatividad en el ambiente?,5,3
539,00:39:23.541,00:39:25.211,Vibraciones muy bajas.,5,3
540,00:39:25.708,00:39:27.668,Llévame con él que quiero hablarle.,5,3
541,00:39:29.750,00:39:31.040,Y dejanos solos.,5,3
542,00:39:33.375,00:39:35.205,Lo tienes sentadito delante de ti.,5,3
543,00:39:44.000,00:39:45.130,Huele a azufre.,5,3
544,00:39:50.708,00:39:53.038,"No veo muy bien, pero...",5,3
545,00:39:54.833,00:39:56.753,...estoy desarrollando otros sentidos.,5,3
546,00:39:59.791,00:40:02.381,Y mi intuición me dice que usted no nos respeta.,5,3
547,00:40:03.375,00:40:05.575,Es lo que tienen los mamarrachos con careta.,5,3
548,00:40:06.666,00:40:08.206,Que no dan respeto.,5,3
549,00:40:11.750,00:40:14.580,"Un pensamiento muy lógico viniendo de alguien de su escalafón,",5,3
550,00:40:14.666,00:40:16.536,"pero te equivocaste, flaco, conmigo.",5,3
551,00:40:17.958,00:40:20.328,"O viste mucha televisión, ¿pensás que somos Robin Hood?",5,3
552,00:40:20.875,00:40:23.455,¿Que somos adorables peluches con careta de Dalí?,5,3
553,00:40:26.250,00:40:32.170,"Lo que yo creo es que eres un hijo de puta, sudaca, tuerto y maricón.",5,3
554,00:40:35.250,00:40:36.330,Sudaca.,5,3
555,00:40:39.250,00:40:41.170,"Sudaca, sí, es cierto.",5,3
556,00:40:43.166,00:40:45.496,Pero de escuela alemana. La de Berlín.,5,3
557,00:40:46.083,00:40:48.173,- ¡Quietos!,5,3
558,00:40:49.166,00:40:50.786,Cómo me gustan las piñatas.,5,3
559,00:40:51.958,00:40:54.128,- Quietos. - ¡Hijo de puta!,5,3
560,00:40:55.208,00:40:56.958,¡Quietos!,5,3
561,00:40:57.541,00:41:01.501,"Soy el sudaca que vino a repatriar el oro que ustedes saquearon, hijo de puta.",5,3
562,00:41:01.583,00:41:03.173,"¡Denver, páralo!",5,3
563,00:41:05.333,00:41:06.753,"¡Palermo! ¡Denver, páralo!",5,3
564,00:41:06.833,00:41:10.833,¡Oro bañado en sangre americana! ¡Ritualista satánico!,5,3
565,00:41:11.333,00:41:13.673,- ¡Reptil de cola corta! - ¡Para ya!,5,3
566,00:41:13.750,00:41:16.750,"Mátame, porque te voy a sacar las tripas por el culo",5,3
567,00:41:16.833,00:41:19.253,"- con unas tenazas, hijo de puta. - ¡Lo voy a matar!",5,3
568,00:41:19.333,00:41:21.043,"¡Hijo de puta, ven!",5,3
569,00:41:21.125,00:41:22.125,¡Te voy a matar!,5,3
570,00:41:22.166,00:41:23.576,¡No se mueve ni Dios!,5,3
571,00:41:23.666,00:41:26.996,"¡Pégame más fuerte! ¡Pégame más fuerte, hijo de puta!",5,3
572,00:41:27.916,00:41:30.626,¡Hijo de puta! ¡Ven!,5,3
573,00:41:31.541,00:41:35.081,Nos has dejado al mismo puto nivel que los talibanes.,5,3
574,00:41:35.666,00:41:37.206,¿Qué pretendías demostrar ahí?,5,3
575,00:41:37.666,00:41:38.666,¿Autoridad?,5,3
576,00:41:39.125,00:41:41.575,¿Golpear a bocajarro a un tío que está atado?,5,3
577,00:41:41.666,00:41:43.626,¡Lo único que demuestra es que eres un mierda!,5,3
578,00:41:43.708,00:41:48.578,¡Pero mándamelo suelto que lo cago a trompadas con una mano sola! ¡Mándamelo!,5,3
579,00:41:48.666,00:41:51.956,¿A este puto loco ha puesto el Profesor al mando? ¿A este ciego camorras?,5,3
580,00:41:52.041,00:41:56.041,"No. Escúchame, Palermo. Tenemos un plan y tenemos unas normas.",5,3
581,00:41:56.125,00:41:57.785,Las puso el Profesor.,5,3
582,00:41:58.166,00:41:59.536,Y eso es lo que manda.,5,3
583,00:41:59.625,00:42:05.075,"Ah, sí, ¿y dónde carajo está el Profesor? ¡No está nunca, el señor Profesor!",5,3
584,00:42:05.750,00:42:08.080,¡Que levante la mano quien tiene el cetro de mando acá!,5,3
585,00:42:08.166,00:42:10.496,¡Lo tengo yo! ¡Acá el que manda soy yo!,5,3
586,00:42:10.583,00:42:11.713,- Quédate ahí. - ¡Silencio!,5,3
587,00:42:22.208,00:42:25.208,Y te voy a explicar una cosa sobre las leyes que rigen aquí ahora.,5,3
588,00:42:27.500,00:42:29.290,Al hijo de remil puta...,5,3
589,00:42:30.791,00:42:35.001,"...que ose insultar a algún integrante de la banda, le rompo bien la cabeza.",5,3
590,00:42:36.791,00:42:38.791,"Y vos, mil leches, te callás la boca.",5,3
591,00:42:40.625,00:42:44.455,A menos que quieras abrir la boca para agradecerme el hecho,5,3
592,00:42:45.375,00:42:48.035,"de que te haya defendido, por ejemplo, digo, ¿no?",5,3
593,00:42:49.166,00:42:53.626,Yo no necesito que un basura como tú me defienda.,5,3
594,00:42:53.708,00:42:57.628,"¿No te das cuenta que igual que tú has pegado a un tipo indefenso,",5,3
595,00:42:57.708,00:43:01.248,"yo cojo mi fusil, te reviento la cabeza, te dejo seco...",5,3
596,00:43:02.250,00:43:03.250,...y cojo el mando?,5,3
597,00:43:05.208,00:43:06.208,"¿Ah, sí?",5,3
598,00:43:08.458,00:43:09.538,"Helsinki, átala.",5,3
599,00:43:11.583,00:43:15.503,Átala de pies y manos y llévala abajo a la fragua por insurrecta. Ahora mismo.,5,3
600,00:43:18.250,00:43:20.630,Ni se te ocurra. ¡Helsi!,5,3
601,00:43:21.291,00:43:22.131,- Nairobi. - Helsi.,5,3
602,00:43:22.208,00:43:23.208,Helsi.,5,3
603,00:43:24.750,00:43:27.540,"Ay, Helsi. Perdón.",5,3
604,00:43:28.375,00:43:33.415,"¿Me parece a mí, o te diriges a él desde tu mochilita emocional? ¿Puede ser?",5,3
605,00:43:35.708,00:43:39.078,¿De verdad pensás que puedes ser la mujer de Helsinki?,5,3
606,00:43:41.625,00:43:47.955,"¿Por qué, Nairobi, persigue un imposible en el amor? ¿Por qué será, eh?",5,3
607,00:43:48.291,00:43:52.961,¿Será que te estás haciendo trampa a ti misma? ¿O querés jugar a la mamá?,5,3
608,00:43:56.291,00:44:01.461,Lo único que puedes hacer ahora es asumir el rol de la amiga del maricón.,5,3
609,00:44:02.250,00:44:06.290,"Sos la jodida amiga galletera, lo siento mucho, me ama a mí, Helsinki.",5,3
610,00:44:06.375,00:44:07.625,Te pido perdón.,5,3
611,00:44:07.708,00:44:11.378,"Mirá, te voy a contar un par de cosas, que las debés saber ya porque tenés edad.",5,3
612,00:44:11.750,00:44:15.540,"En las relaciones amorosas, está el amante y el amado.",5,3
613,00:44:16.083,00:44:22.133,"El amante vive las relaciones con pasión, con entrega absoluta, con romanticismo.",5,3
614,00:44:22.208,00:44:23.208,El amado...,5,3
615,00:44:24.916,00:44:26.786,...se limita a ser idolatrado.,5,3
616,00:44:27.500,00:44:29.170,"No digo que ser amante esté mal,",5,3
617,00:44:29.250,00:44:30.880,"no me malinterpreten, por favor.",5,3
618,00:44:30.958,00:44:32.128,Pero ¿sabés qué pasa?,5,3
619,00:44:33.583,00:44:35.753,"Se sufre mucho, corazón.",5,3
620,00:44:35.833,00:44:37.043,- ¿Mm?,5,3
621,00:44:37.583,00:44:38.833,"Yo, en cambio, la paso mejor.",5,3
622,00:44:39.791,00:44:42.711,"Nuestra relación, el único rédito que obtengo es el sexual.",5,3
623,00:44:43.125,00:44:45.825,"Es la puta ley del amor, Nairobi. Lo siento mucho, es así.",5,3
624,00:44:51.541,00:44:56.171,El único miserable que hay en toda esta historia...,5,3
625,00:44:57.375,00:44:58.375,...eres tú.,5,3
626,00:44:59.125,00:45:03.245,"Con tu discurso sobre el amor, sobre el bum, bum, chao. Bu.",5,3
627,00:45:05.000,00:45:08.580,Eso es porque... no te atreves a admitir la verdad.,5,3
628,00:45:10.875,00:45:12.875,La única verdad es la realidad.,5,3
629,00:45:13.375,00:45:17.455,Y yo te lo voy a explicar. Mirá. Vos amás al gordo.,5,3
630,00:45:18.416,00:45:19.576,El gordo me ama a mí.,5,3
631,00:45:20.500,00:45:23.540,Y yo no amo a nadie. Y es precisamente por eso...,5,3
632,00:45:25.458,00:45:26.458,...que me odiás.,5,3
633,00:45:27.458,00:45:29.168,¿Que tú no amas a nadie?,5,3
634,00:45:31.291,00:45:33.171,"Claro que no, cariño.",5,3
635,00:45:35.208,00:45:36.828,No tienes cojones.,5,3
636,00:45:38.375,00:45:39.875,"Para amar, se necesita coraje.",5,3
637,00:45:41.416,00:45:43.036,Yo sí me atrevo. Mira.,5,3
638,00:45:44.625,00:45:46.375,Helsi.,5,3
639,00:45:48.000,00:45:50.580,Te quiero. Te quiero tanto...,5,3
640,00:45:53.000,00:45:54.830,...que tendría una familia contigo.,5,3
641,00:45:57.166,00:45:59.576,¿Lo ves? Esto es valor.,5,3
642,00:46:01.000,00:46:02.670,Lo siento y lo digo.,5,3
643,00:46:05.708,00:46:08.498,Y eso... tú no lo has sabido hacer.,5,3
644,00:46:10.041,00:46:11.211,"Porque llevas, ¿cuánto?",5,3
645,00:46:12.125,00:46:15.075,"¿Diez años, enamorado de Berlín?",5,3
646,00:46:15.666,00:46:17.786,Y no te has atrevido a abrir la boca.,5,3
647,00:46:20.666,00:46:25.206,"Claro, lo has endiosado, le has seguido como si fueses un perrillo.",5,3
648,00:46:26.583,00:46:27.583,Pero nada más.,5,3
649,00:46:29.916,00:46:30.916,"¿Y ahora, qué?",5,3
650,00:46:31.666,00:46:32.916,Ahora ya nada es posible.,5,3
651,00:46:34.416,00:46:35.416,Está muerto.,5,3
652,00:46:38.291,00:46:39.501,Y tú estás vacío.,5,3
653,00:46:42.291,00:46:46.171,"Solo puedes esconderte en ese discurso de mierda del bum, bum, chao, porque...",5,3
654,00:46:49.333,00:46:50.333,Porque lo sabes.,5,3
655,00:46:51.666,00:46:53.956,"Tú te has quedado en la estacada para siempre, amigo.",5,3
656,00:47:05.291,00:47:06.791,Pongámonos a trabajar.,5,3
1,00:00:06.583,00:00:08.673,UNA SERIE ORIGINAL DE NETFLIX,6,3
2,00:00:31.416,00:00:32.416,Sergio.,6,3
3,00:00:33.708,00:00:34.708,Ah.,6,3
4,00:00:35.875,00:00:38.125,¿Has vuelto a quedarte estudiando hasta tarde?,6,3
5,00:00:41.583,00:00:42.583,"Anda, baja.",6,3
6,00:00:43.750,00:00:45.380,Te esperamos para desayunar.,6,3
7,00:00:47.333,00:00:48.753,Tatiana ha venido.,6,3
8,00:01:04.958,00:01:06.038,Buenos días.,6,3
9,00:01:09.750,00:01:11.710,El príncipe Hamlet.,6,3
10,00:01:17.625,00:01:19.375,Te presento a Tatiana.,6,3
11,00:01:19.750,00:01:20.750,Hola...,6,3
12,00:01:21.041,00:01:22.171,Encantada.,6,3
13,00:01:23.166,00:01:25.666,¿Es o no es la mujer más hermosa del mundo?,6,3
14,00:01:26.666,00:01:28.246,"Fíjate, no lo sabía.",6,3
15,00:01:28.333,00:01:30.083,¿Y usted se dedica a...?,6,3
16,00:01:30.500,00:01:32.460,Pues soy concertista de piano.,6,3
17,00:01:32.541,00:01:35.131,¿Con...? ¿Concertista de piano clásico?,6,3
18,00:01:35.208,00:01:37.958,"- Sí, nada menos. - Sí, Schumann, Chopin, Bach.",6,3
19,00:01:38.041,00:01:40.921,"- Esos dedos son celestiales. - Para el piano,",6,3
20,00:01:41.000,00:01:42.000,para el robo también.,6,3
21,00:01:42.083,00:01:43.083,Mm.,6,3
22,00:01:44.208,00:01:45.038,¿Perdón?,6,3
23,00:01:45.125,00:01:46.915,"No, que roba, y parece que es muy buena, ¿eh?",6,3
24,00:01:47.375,00:01:50.125,"El piano y las joyerías, mis dos especialidades.",6,3
25,00:01:50.208,00:01:53.248,"Ah, por cierto, le encanta el golpe del Banco de España.",6,3
26,00:01:56.750,00:01:57.790,Está al corriente.,6,3
27,00:02:00.083,00:02:01.753,- ¿Está al corriente? - Sí.,6,3
28,00:02:01.833,00:02:03.713,- Entre nosotros no hay secretos. - Mm.,6,3
29,00:02:03.791,00:02:08.461,"De hecho, le parece bastante mejor que ese tuyo, la Fábrica de la Moneda.",6,3
30,00:02:12.416,00:02:14.916,"¿Podemos hablar un momento, a solas?",6,3
31,00:02:15.708,00:02:16.748,¿Estás loco?,6,3
32,00:02:16.833,00:02:17.833,Puede ser.,6,3
33,00:02:17.916,00:02:19.376,"Andrés, ¿qué va a pasar",6,3
34,00:02:19.458,00:02:22.828,"cuando ofrezcan una recompensa de uno, de dos, de tres millones de euros?",6,3
35,00:02:22.916,00:02:25.126,"Porque en un golpe así, eso va a suceder.",6,3
36,00:02:25.208,00:02:27.038,- No vayas por ahí. - ¿Por dónde?,6,3
37,00:02:27.125,00:02:29.745,Insinúas que la mujer de mi vida me va a traicionar.,6,3
38,00:02:29.833,00:02:32.213,"No lo estoy insinuando, lo doy por hecho.",6,3
39,00:02:33.916,00:02:36.536,"Pero vale, hagamos un acto de fe en el amor absoluto...",6,3
40,00:02:36.625,00:02:38.285,- ¡Joder! - Vamos adentro.,6,3
41,00:02:38.375,00:02:41.575,"Hagamos un acto de fe en el amor absoluto, decías, y yo te digo ""por supuesto"".",6,3
42,00:02:41.666,00:02:43.706,Aceptemos que Tatiana no te venderá por dinero.,6,3
43,00:02:43.791,00:02:44.791,Escúchame bien.,6,3
44,00:02:45.291,00:02:46.331,Es una ladrona.,6,3
45,00:02:48.125,00:02:50.745,¿Qué pasará cuando le den a elegir entre delatarte o ir a prisión?,6,3
46,00:02:50.833,00:02:53.423,¡Qué fácil es hablar del amor cuando nunca lo has conocido!,6,3
47,00:02:53.500,00:02:56.380,"Soy objetivo, no lo veo todo deformado por un sentimiento.",6,3
48,00:02:56.458,00:02:58.578,"Mira, te voy a decir una cosa de Tatiana.",6,3
49,00:02:58.666,00:03:01.036,He recorrido Europa con ella abriendo cajas fuertes.,6,3
50,00:03:01.125,00:03:04.075,Sabes la tensión que hay en un robo. Siempre hay fricciones.,6,3
51,00:03:04.166,00:03:05.746,"""No has colocado bien las cargas"".",6,3
52,00:03:05.833,00:03:09.583,"""¿Y la broca de diamante?"". A cada fallo, te echas la mierda encima.",6,3
53,00:03:09.666,00:03:11.746,"Pero ella y yo, nada.",6,3
54,00:03:11.833,00:03:13.963,Nada. En una nube.,6,3
55,00:03:14.041,00:03:17.541,Hemos pasado 14 horas en un sótano pestilente para abrir un butrón.,6,3
56,00:03:17.625,00:03:20.165,E hicimos el amor como si no hubiese un mañana.,6,3
57,00:03:20.250,00:03:23.630,"La gente discute con su pareja cuando se van a Marbella de vacaciones,",6,3
58,00:03:23.708,00:03:27.538,nosotros atracamos el Crédit Agricole y era como estar de luna de miel.,6,3
59,00:03:27.625,00:03:30.205,Como las otras cuatro veces que te casaste.,6,3
60,00:03:31.375,00:03:32.665,Eso ha sido un golpe feo.,6,3
61,00:03:32.750,00:03:36.130,"Bajo y ruin, que no te hace justicia ni como hermano ni como hombre.",6,3
62,00:03:42.583,00:03:44.633,"- Buenos días, Giovanni. - Buenas.",6,3
63,00:03:44.708,00:03:46.538,Hola.,6,3
64,00:03:46.625,00:03:50.035,"¡Se te meten los monjes hasta la cocina, con el plan en las paredes!",6,3
65,00:03:50.125,00:03:52.825,"Por favor, me llaman il signor ingegnere.",6,3
66,00:03:52.916,00:03:56.246,"Creen que somos estudiosos, no ladrones. ¡No seas tan agorero!",6,3
67,00:03:58.583,00:04:01.133,¿Cuánto tiempo hace que la conoces? ¿Eh? A Tatiana.,6,3
68,00:04:01.208,00:04:03.288,¿Qué más da? ¡El amor no se cronometra!,6,3
69,00:04:04.083,00:04:05.253,El amor se vive.,6,3
70,00:04:05.333,00:04:07.583,No puedes arriesgar el plan por una mujer.,6,3
71,00:04:07.875,00:04:11.125,"Es la primera norma. Andrés, eh, la primera norma:",6,3
72,00:04:11.666,00:04:14.666,"""El golpe no puede verse intoxicado por una relación sentimental. Nunca"".",6,3
73,00:04:14.750,00:04:15.750,Nunca.,6,3
74,00:04:16.541,00:04:18.381,No es tan difícil de entender.,6,3
75,00:04:27.791,00:04:29.881,"Las siete, hay que hacer una llamada de control.",6,3
76,00:04:30.875,00:04:32.075,¿Me pones con Palermo?,6,3
77,00:04:36.416,00:04:37.706,Palermo. ¿Situación?,6,3
78,00:04:37.791,00:04:39.421,Hemos superado las diez toneladas.,6,3
79,00:04:39.500,00:04:41.710,Diez mil setecientos kilos convertidos en granalla.,6,3
80,00:04:41.791,00:04:44.791,- Un dos por ciento más de lo previsto. - Pulverizando los récords.,6,3
81,00:04:44.875,00:04:46.245,Como Usain Bolt.,6,3
82,00:04:46.333,00:04:47.333,¿Y las defensas?,6,3
83,00:04:47.916,00:04:50.206,"Seguimos soldando. Tenemos dos, de momento.",6,3
84,00:04:50.291,00:04:51.331,¿Alguna novedad?,6,3
85,00:04:51.875,00:04:53.705,Por aquí todo en orden. ¿Por allí?,6,3
86,00:04:54.541,00:04:55.921,Sin complicaciones.,6,3
87,00:04:56.000,00:04:57.000,Corto.,6,3
88,00:04:59.541,00:05:01.291,Entra. Ni lo dudes.,6,3
89,00:05:03.250,00:05:04.880,Estamos evaluando riesgos.,6,3
90,00:05:09.041,00:05:10.041,"Luis, mírame.",6,3
91,00:05:13.250,00:05:16.880,Tengo un pastillero en la mesilla con pastillas de todos los colores.,6,3
92,00:05:17.541,00:05:19.541,Me siento raro si no voy en pijama.,6,3
93,00:05:19.875,00:05:22.455,"Desde hace dos años, tengo disfunción eréctil",6,3
94,00:05:22.541,00:05:24.631,por culpa de esos hijos de puta.,6,3
95,00:05:25.375,00:05:27.125,Estrés postraumático.,6,3
96,00:05:28.166,00:05:30.576,Deberías dejar de venir por aquí.,6,3
97,00:05:30.666,00:05:34.246,"Cógete a Merche y os vais al pueblo, descansa, cuídate un poco.",6,3
98,00:05:35.000,00:05:36.710,Y no enciendas la puta televisión.,6,3
99,00:05:36.791,00:05:38.831,"Luis, no cometas el mismo error que yo.",6,3
100,00:05:39.833,00:05:43.083,"¡Si tienes que tirarles una bomba de 20 megatones encima, se la tiras!",6,3
101,00:05:43.166,00:05:45.576,"¡De una vez, sin miedo a las consecuencias!",6,3
102,00:05:46.208,00:05:47.418,Eso es mejor,6,3
103,00:05:47.500,00:05:50.500,que estar tirando bombitas de mierda cada dos horas.,6,3
104,00:05:51.583,00:05:52.883,"Porque estos cabrones,",6,3
105,00:05:52.958,00:05:55.538,"si no eres contundente, se limpian el culo contigo.",6,3
106,00:05:55.625,00:05:59.575,Se pueden limpiar el culo conmigo si no sueltan los secretos de Estado.,6,3
107,00:06:00.250,00:06:02.460,"Si entramos ahí, Alfonso,",6,3
108,00:06:02.541,00:06:04.331,acabamos todos en el juzgado.,6,3
109,00:06:05.083,00:06:07.083,"- O algo peor. - Y entonces, ¿qué?",6,3
110,00:06:08.958,00:06:11.828,"¿Pretenden que nos quedemos aquí, atados de pies y manos?",6,3
111,00:06:12.333,00:06:14.583,"Si ellos tienen esa carta, la neutralizamos.",6,3
112,00:06:16.458,00:06:19.498,Pero a ver. ¿La gente sabe cuáles son esos secretos?,6,3
113,00:06:20.250,00:06:22.170,No. Ni Dios lo sabe.,6,3
114,00:06:22.916,00:06:25.876,"Bueno, Inteligencia sabe cómo son, ¿no?",6,3
115,00:06:26.291,00:06:28.541,"Qué papel se utiliza, qué sello se pone.",6,3
116,00:06:28.625,00:06:29.705,Fenomenal.,6,3
117,00:06:31.541,00:06:33.291,Hagamos nuestros propios secretos.,6,3
118,00:06:35.458,00:06:38.788,Intoxiquemos las redacciones de todos los periódicos y televisiones,6,3
119,00:06:38.875,00:06:40.575,"del país, como si fuésemos el Profesor.",6,3
120,00:06:40.666,00:06:42.206,"Sierra, eso que estás diciendo...",6,3
121,00:06:42.291,00:06:45.331,"Comisarios comprados por narcos, ministros aceptando sobornos,",6,3
122,00:06:45.416,00:06:46.416,orgías...,6,3
123,00:06:46.458,00:06:49.038,...pagadas con los fondos para la cooperación. A tope.,6,3
124,00:06:49.125,00:06:51.245,Pero ¿qué cojones dices? Vamos a ver.,6,3
125,00:06:51.333,00:06:52.463,"No podemos hacer eso,",6,3
126,00:06:52.541,00:06:54.881,nos cargaríamos la credibilidad del sistema.,6,3
